Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn
18523,2020-02-13 12:50:47,Books,54,3,1676,Credit Card,50,1,Daniel Harper,50,Male,0
6244,2020-02-13 13:01:56,Electronics,230,1,2909,PayPal,64,1,Nicholas Smith,64,Male,0
44407,2020-02-13 13:18:16,Clothing,182,2,4087,PayPal,53,1,Arthur Hawkins,53,Male,0
2264,2020-02-13 13:19:02,Books,70,5,2647,Cash,50,,Denise Anderson,50,Male,1
41239,2020-02-13 13:19:58,Electronics,265,1,712,PayPal,40,,Anthony Mccoy,40,Female,0
40457,2020-02-13 13:25:31,Clothing,109,3,5207,Cash,46,0,Cameron Bradley,46,Male,1
16617,2020-02-13 13:36:15,Books,39,2,5116,Credit Card,26,0,Mary Gregory,26,Male,0
31327,2020-02-13 13:53:50,Clothing,420,5,3170,PayPal,45,1,Elizabeth Fox,45,Male,0
13630,2020-02-13 14:01:07,Clothing,110,4,522,Credit Card,21,0,Kimberly Williams,21,Female,1
18968,2020-02-13 14:15:52,Electronics,297,4,3196,Crypto,34,1,Michael Watson,34,Female,0
32629,2020-02-13 14:25:17,Home,103,5,126,Crypto,19,0,Victor Greene,19,Female,0
30170,2020-02-13 14:27:23,Home,378,3,3802,Cash,66,0,Juan Austin,66,Male,0
47203,2020-02-13 14:34:02,Books,61,3,809,Credit Card,39,0,Katherine Blanchard,39,Female,0
15609,2020-02-13 14:42:34,Clothing,264,2,2966,PayPal,20,,Lauren Griffin,20,Male,0
13006,2020-02-13 14:52:58,Books,249,4,147,PayPal,24,1,Kyle Page,24,Female,1
43107,2020-02-13 14:54:13,Books,402,4,1398,Cash,30,1,Karen Ryan,30,Female,0
11682,2020-02-13 14:59:04,Electronics,180,3,571,Credit Card,60,0,Eileen Bullock,60,Male,0
26094,2020-02-13 15:12:58,Home,147,1,3035,Credit Card,61,0,Julie Perry,61,Female,0
5431,2020-02-13 15:32:34,Books,298,2,3557,Credit Card,18,0,Brian Powell,18,Female,1
36801,2020-02-13 15:47:57,Clothing,489,2,2595,Cash,46,1,Anthony Stewart,46,Male,0
35478,2020-02-13 15:48:33,Clothing,41,1,2123,PayPal,70,,John Castillo,70,Female,0
27627,2020-02-13 15:56:00,Electronics,279,1,2176,Credit Card,51,1,Francisco Hill,51,Male,0
24239,2020-02-13 15:57:56,Books,31,1,4798,PayPal,27,1,Stephanie Harris,27,Male,0
43593,2020-02-13 16:03:55,Books,191,4,3346,PayPal,35,1,Joe Baker,35,Female,0
48601,2020-02-13 16:04:31,Books,19,2,4233,PayPal,32,1,Adam Johnson,32,Female,0
46124,2020-02-13 16:08:24,Books,103,3,953,Cash,56,1,Thomas Boyd,56,Male,0
3124,2020-02-13 16:08:37,Electronics,404,4,4915,Crypto,45,1,Jose Anderson,45,Male,0
46727,2020-02-13 16:13:06,Clothing,400,2,3046,Credit Card,22,,Russell Ramos,22,Male,1
32893,2020-02-13 16:26:55,Home,474,1,4352,Credit Card,47,0,Matthew Norman,47,Female,0
38733,2020-02-13 16:27:28,Home,446,1,4871,Crypto,25,0,Amanda Archer MD,25,Male,1
41453,2020-02-13 16:36:27,Books,23,5,4915,PayPal,50,0,Wayne Khan,50,Male,1
5513,2020-02-13 16:45:42,Books,379,2,2151,Crypto,21,0,Daniel Hampton,21,Female,0
35664,2020-02-13 16:52:00,Books,37,3,4198,Credit Card,56,1,Ronnie Mosley,56,Male,1
4201,2020-02-13 17:13:44,Clothing,144,5,773,Crypto,55,0,Kristin Phillips,55,Female,0
7583,2020-02-13 17:44:52,Home,328,2,4174,Cash,39,,Nicole Valentine,39,Female,1
47882,2020-02-13 17:48:05,Home,171,2,4271,Cash,62,0,Craig Smith,62,Female,0
43964,2020-02-13 17:53:25,Home,406,5,1485,Crypto,22,,Zachary Hawkins,22,Female,1
22789,2020-02-13 17:56:01,Clothing,305,1,2860,Credit Card,45,,Destiny Hamilton,45,Male,0
29843,2020-02-13 18:06:51,Clothing,52,2,323,PayPal,55,0,Joseph Owens,55,Male,0
19863,2020-02-13 18:07:46,Books,416,1,1933,Credit Card,48,1,Dr. William Mahoney PhD,48,Female,0
35094,2020-02-13 18:16:18,Home,288,3,5255,Credit Card,69,0,Sarah Sims,69,Male,0
5194,2020-02-13 18:19:31,Clothing,90,5,4638,Credit Card,61,0,Christopher Watson,61,Male,1
49961,2020-02-13 18:24:14,Home,213,1,2081,Cash,70,,Shirley Johnson,70,Male,1
11234,2020-02-13 18:30:57,Electronics,13,1,2120,Credit Card,55,0,Tiffany White,55,Male,0
31557,2020-02-13 18:36:52,Books,496,4,3477,Cash,30,1,Amanda Garcia,30,Male,0
24660,2020-02-13 18:38:04,Books,69,3,179,Cash,18,1,Karen Bray,18,Male,0
29178,2020-02-13 18:53:29,Books,70,5,3821,Credit Card,49,1,Taylor Hill,49,Male,0
17447,2020-02-13 18:56:20,Books,100,3,1406,Crypto,21,1,Vicki Williams,21,Male,0
1307,2020-02-13 19:02:33,Home,62,2,741,Credit Card,48,0,Amy Bell,48,Male,0
37957,2020-02-13 19:03:50,Clothing,75,2,3230,Credit Card,25,1,Mr. Terry Thompson,25,Female,0
44323,2020-02-13 19:06:18,Clothing,275,3,1380,Cash,33,0,Jennifer Jones,33,Female,0
27121,2020-02-13 19:11:06,Clothing,214,1,3362,PayPal,56,1,Mary Wagner,56,Female,0
34566,2020-02-13 19:34:48,Books,436,5,3319,Credit Card,27,1,Mrs. Melissa Mccarthy,27,Male,0
27600,2020-02-13 19:35:52,Home,85,1,2328,Credit Card,33,0,Mrs. Jennifer Martin,33,Female,0
2641,2020-02-13 19:42:30,Home,328,4,393,Cash,19,1,Natalie Strickland,19,Male,0
7921,2020-02-13 19:53:07,Home,238,3,610,PayPal,40,0,Michael Martinez,40,Male,0
32999,2020-02-13 19:57:36,Books,67,2,2110,Credit Card,28,1,Raven Weaver,28,Female,0
36539,2020-02-13 19:57:56,Books,50,4,3795,Credit Card,64,0,Jason Green,64,Female,0
19853,2020-02-13 20:01:56,Clothing,234,4,4195,PayPal,40,1,Catherine Huynh,40,Male,0
5078,2020-02-13 20:14:49,Books,85,2,3632,PayPal,30,0,Elizabeth Williamson,30,Male,0
30452,2020-02-13 20:25:09,Electronics,163,2,4037,Credit Card,70,1,Kathryn Andersen,70,Female,1
48168,2020-02-13 20:51:30,Home,455,1,3026,Cash,65,0,Sheila Griffith,65,Female,0
19891,2020-02-13 20:55:25,Home,203,1,4424,Credit Card,24,1,Evelyn Washington,24,Female,1
12090,2020-02-13 21:01:33,Electronics,396,2,2522,PayPal,22,1,Kelly Mathis,22,Male,0
22019,2020-02-13 21:03:08,Books,21,4,4563,Credit Card,41,0,Veronica Smith,41,Male,1
22161,2020-02-13 21:04:14,Books,419,3,5134,Cash,46,,Jillian Chandler,46,Female,0
29780,2020-02-13 21:04:34,Clothing,375,5,598,Credit Card,58,0,Jodi Smith,58,Male,0
25616,2020-02-13 21:05:28,Books,237,1,3182,Credit Card,63,0,Mary Frederick,63,Male,0
12609,2020-02-13 21:07:25,Home,40,5,2440,PayPal,58,1,Susan Pollard,58,Female,0
34635,2020-02-13 21:19:14,Clothing,330,1,794,Cash,35,,Ryan Barnett,35,Male,1
20182,2020-02-13 21:25:35,Books,485,3,3303,PayPal,56,0,Jamie Williams,56,Female,0
19118,2020-02-13 21:34:44,Books,406,4,2985,PayPal,39,0,Rhonda Good,39,Male,0
28822,2020-02-13 21:45:30,Home,274,4,4457,Crypto,56,0,Michael Collins,56,Female,1
33173,2020-02-13 22:10:54,Clothing,75,1,2166,PayPal,52,,Alexander Gonzalez,52,Male,0
33267,2020-02-13 22:28:12,Books,277,1,1224,Credit Card,20,,Samantha Williams,20,Male,0
15307,2020-02-13 22:36:19,Electronics,447,5,5257,Cash,62,1,Lori Taylor,62,Male,0
14353,2020-02-13 22:38:29,Clothing,368,1,3688,PayPal,23,1,Jenna Nielsen,23,Female,0
32217,2020-02-13 22:47:22,Books,94,1,1286,Credit Card,69,0,Carlos Jones,69,Female,0
8105,2020-02-13 22:47:48,Home,410,2,2016,PayPal,22,0,Jamie Lee,22,Female,1
817,2020-02-13 23:34:35,Home,88,3,2657,Crypto,27,,Samantha Bowers,27,Male,0
26999,2020-02-13 23:40:16,Home,231,3,3893,Crypto,52,,Cindy Zimmerman,52,Female,0
32982,2020-02-13 23:44:20,Home,343,5,763,Credit Card,37,1,Laura Turner,37,Female,0
28947,2020-02-13 23:44:42,Home,16,3,462,Credit Card,42,1,Kenneth Smith,42,Male,0
20474,2020-02-13 23:53:02,Home,400,3,1559,PayPal,45,0,Michael Chavez,45,Male,0
35995,2020-02-14 00:07:54,Clothing,163,3,748,Cash,20,0,Eric Cummings,20,Female,0
35075,2020-02-14 00:11:29,Electronics,162,3,1877,Cash,21,0,Paula Sweeney,21,Male,0
7769,2020-02-14 00:11:42,Electronics,404,4,571,Credit Card,64,0,Erica Palmer,64,Female,0
24767,2020-02-14 00:23:31,Clothing,89,1,975,Cash,66,0,Brett Casey,66,Male,0
28409,2020-02-14 00:38:48,Clothing,131,1,2938,Credit Card,54,1,Omar Lee,54,Male,0
37991,2020-02-14 00:41:22,Clothing,344,4,2931,Credit Card,45,0,Daniel Rose,45,Male,0
29228,2020-02-14 00:47:10,Clothing,386,5,3098,Credit Card,47,1,Mrs. Laura Warren,47,Male,0
40070,2020-02-14 01:04:24,Home,61,4,2287,Cash,45,1,Rose Best,45,Female,0
7734,2020-02-14 01:05:23,Books,233,2,3388,Crypto,20,0,Jeremy Browning,20,Male,0
22498,2020-02-14 01:10:29,Home,249,1,4855,Crypto,31,1,Jason Roberts,31,Male,1
16325,2020-02-14 01:12:44,Home,175,4,1607,PayPal,52,0,Joseph Cannon,52,Female,0
36350,2020-02-14 01:18:08,Books,326,2,4510,PayPal,36,1,Holly Mcpherson,36,Female,0
16650,2020-02-14 01:22:11,Clothing,194,3,4605,Cash,50,1,Samuel Santos,50,Female,0
26545,2020-02-14 01:26:29,Books,333,1,1068,PayPal,46,,William Johnston,46,Male,1
15814,2020-02-14 01:34:13,Home,214,3,1458,PayPal,22,1,Timothy Blackburn,22,Male,0
25424,2020-02-14 01:43:10,Home,17,3,4884,Cash,68,0,Kenneth Carter,68,Male,0
15365,2020-02-14 01:48:06,Clothing,222,1,3578,Credit Card,32,0,Mitchell Donaldson,32,Female,0
11888,2020-02-14 02:08:30,Books,391,1,4570,Cash,52,1,Eric Bailey,52,Female,0
7394,2020-02-14 02:15:58,Clothing,289,2,1739,PayPal,54,0,Jason Parker,54,Female,1
26379,2020-02-14 02:23:57,Clothing,343,3,4315,PayPal,44,0,Jason Wright,44,Female,1
22074,2020-02-14 02:27:38,Electronics,294,3,2461,PayPal,43,0,Elizabeth Clements,43,Male,0
27599,2020-02-14 02:36:47,Home,496,2,1885,Credit Card,52,,Brian Cain,52,Female,0
10023,2020-02-14 02:43:36,Books,296,1,535,Crypto,61,0,Derrick Johnson,61,Female,1
45031,2020-02-14 02:43:47,Electronics,239,3,1448,PayPal,69,1,Jeffery Ford,69,Male,0
14557,2020-02-14 02:48:50,Home,392,2,1464,Credit Card,64,0,Stephen Olson,64,Female,0
35958,2020-02-14 02:54:39,Electronics,447,4,3717,Credit Card,38,1,Janice Carlson,38,Female,0
30694,2020-02-14 02:55:54,Books,245,5,2756,Cash,49,0,Christine Gilmore,49,Female,0
30545,2020-02-14 03:04:13,Home,412,5,3902,PayPal,69,0,Allison Banks,69,Female,0
38031,2020-02-14 03:05:10,Books,185,1,687,Credit Card,50,0,Danielle Boyer,50,Male,0
39393,2020-02-14 03:05:35,Electronics,437,4,4039,Crypto,36,1,Richard Kelly,36,Female,1
34056,2020-02-14 03:15:16,Books,53,4,4365,PayPal,28,,Emily Allen,28,Female,0
37306,2020-02-14 03:24:29,Books,294,2,3997,Credit Card,40,1,Julia Ross,40,Female,0
1478,2020-02-14 03:41:49,Clothing,377,5,1054,Crypto,30,1,Rebecca Stewart,30,Male,0
12728,2020-02-14 03:56:15,Clothing,89,4,4776,Credit Card,37,0,Kimberly Osborne,37,Female,0
16287,2020-02-14 03:59:38,Clothing,32,2,4953,PayPal,27,0,Gabrielle Watkins,27,Female,0
21886,2020-02-14 04:04:15,Clothing,479,3,1832,Cash,47,1,Amber Daugherty,47,Female,0
17315,2020-02-14 04:05:24,Books,90,5,3895,PayPal,36,0,Glen Patterson,36,Male,0
31436,2020-02-14 04:07:40,Home,492,4,4605,Credit Card,41,0,Lydia Garcia,41,Male,0
35229,2020-02-14 04:15:44,Home,122,3,4152,Credit Card,27,1,Brenda Rodriguez,27,Female,0
39658,2020-02-14 04:35:03,Home,160,3,1396,Crypto,66,,Desiree Woods,66,Male,0
16932,2020-02-14 04:39:50,Clothing,319,2,1433,PayPal,44,1,Rose Thompson,44,Male,0
26002,2020-02-14 04:44:18,Clothing,378,4,3353,PayPal,40,1,Victoria Brown,40,Male,0
41352,2020-02-14 04:51:34,Home,414,3,1029,Credit Card,29,1,Michael Bryant,29,Male,0
47207,2020-02-14 04:56:07,Books,493,4,4742,Cash,50,0,Joseph Smith,50,Female,0
43615,2020-02-14 04:58:18,Electronics,21,5,2136,Credit Card,42,0,Bryan Sims MD,42,Female,0
15405,2020-02-14 05:00:22,Clothing,474,1,2633,Credit Card,32,0,Bill Webb,32,Male,0
39023,2020-02-14 05:08:21,Books,265,5,597,Crypto,61,0,Justin Cook,61,Female,0
12442,2020-02-14 05:09:13,Books,358,2,4828,PayPal,27,0,Brandon Woods,27,Female,0
30381,2020-02-14 05:12:07,Electronics,397,1,1364,Credit Card,18,,Christopher Brown,18,Male,0
49694,2020-02-14 05:18:17,Clothing,384,4,2899,Credit Card,30,0,Caroline Adkins,30,Female,0
14845,2020-02-14 05:33:45,Home,360,5,3633,PayPal,54,0,Emily Combs,54,Female,0
18945,2020-02-14 05:34:26,Clothing,388,4,370,Cash,62,1,Michele Aguilar,62,Male,0
44225,2020-02-14 05:38:07,Clothing,208,3,3126,Credit Card,51,1,William Duncan,51,Female,1
39210,2020-02-14 05:41:29,Books,463,3,3960,Credit Card,21,1,Sharon Hart,21,Male,1
21436,2020-02-14 05:47:43,Books,410,2,1174,Credit Card,29,,Joshua Burgess,29,Male,0
30626,2020-02-14 05:48:58,Clothing,162,5,4203,Credit Card,25,0,Amanda Martin,25,Female,0
33403,2020-02-14 05:50:34,Home,11,4,4592,PayPal,70,1,Tasha Weaver,70,Male,0
38606,2020-02-14 05:51:28,Clothing,200,4,2357,Credit Card,30,1,Matthew White,30,Male,0
8721,2020-02-14 05:53:41,Books,381,4,3947,Credit Card,45,0,Cassandra Hoffman,45,Male,0
23491,2020-02-14 06:05:26,Clothing,138,5,4911,Cash,23,1,Tammy Bell,23,Male,1
30409,2020-02-14 06:15:27,Home,234,5,3243,Credit Card,59,,Daniel Navarro,59,Female,0
43125,2020-02-14 06:20:13,Home,290,4,1095,Credit Card,51,0,Lauren Nelson,51,Male,0
38773,2020-02-14 06:20:31,Books,447,5,2865,Crypto,43,1,Amy Lopez,43,Male,1
15954,2020-02-14 06:22:29,Clothing,273,3,3376,PayPal,33,,Charles Greene,33,Male,0
10449,2020-02-14 06:42:03,Books,394,5,1142,Cash,31,0,Amy Sherman,31,Female,0
27743,2020-02-14 07:11:28,Clothing,371,2,3250,Credit Card,45,0,Louis Leon,45,Female,0
38600,2020-02-14 07:21:56,Clothing,481,3,3360,Credit Card,24,,Stacey Mcconnell,24,Female,0
37790,2020-02-14 07:27:42,Home,492,4,4380,PayPal,41,1,Andrew Wilkerson,41,Male,0
41544,2020-02-14 07:31:29,Electronics,183,4,3529,Crypto,54,1,Albert Ortiz,54,Male,0
13443,2020-02-14 07:33:50,Home,43,1,809,Cash,31,,Christina Rose,31,Male,0
29612,2020-02-14 07:36:34,Electronics,338,5,3413,PayPal,53,0,Jennifer Brown,53,Male,1
49084,2020-02-14 07:46:36,Home,336,5,142,Credit Card,22,1,Miguel Salas,22,Female,1
20493,2020-02-14 08:00:17,Home,350,5,2656,PayPal,18,1,Steven Smith,18,Female,1
40824,2020-02-14 08:03:14,Home,57,5,2200,Crypto,31,,Kathleen Hayes,31,Female,0
29990,2020-02-14 08:10:17,Clothing,304,2,838,PayPal,36,1,Kristin Lewis,36,Male,0
42660,2020-02-14 08:18:28,Home,395,1,4142,Credit Card,20,1,William Collins,20,Male,0
27738,2020-02-14 08:22:05,Books,351,5,842,Cash,22,0,Lisa Nelson,22,Male,0
16223,2020-02-14 08:32:47,Electronics,61,5,2149,Credit Card,40,0,Amy Benson,40,Male,0
19447,2020-02-14 08:34:48,Clothing,111,4,1950,PayPal,28,,Brooke Owens,28,Female,1
35043,2020-02-14 08:39:22,Clothing,234,4,1274,Credit Card,61,1,Brett Keith,61,Female,0
7009,2020-02-14 08:56:00,Clothing,355,5,3390,Credit Card,50,1,Jennifer Wilkins,50,Male,1
47757,2020-02-14 09:00:22,Home,395,1,1486,Credit Card,69,0,Melissa Gilbert,69,Female,0
25646,2020-02-14 09:03:20,Books,437,3,3601,Cash,26,,Deborah Howard,26,Male,0
19856,2020-02-14 09:05:46,Books,276,3,2169,Credit Card,56,0,Nicole Wolf,56,Female,1
35146,2020-02-14 09:10:13,Books,389,3,3465,PayPal,62,0,Roy Parker,62,Female,0
33181,2020-02-14 09:17:35,Home,145,1,990,Credit Card,63,0,Heather Davidson,63,Female,0
34267,2020-02-14 09:37:45,Books,357,3,947,Cash,69,1,Courtney Lee,69,Female,0
20749,2020-02-14 09:57:40,Electronics,20,1,2766,Credit Card,31,0,Billy Cook,31,Male,0
15854,2020-02-14 10:01:09,Books,343,4,3826,PayPal,37,,Frank White,37,Male,0
34120,2020-02-14 10:03:43,Books,321,2,3861,PayPal,51,0,Steven Key,51,Female,0
30440,2020-02-14 10:06:58,Books,246,2,446,Credit Card,33,,Jeffrey Hunter,33,Male,0
41026,2020-02-14 10:12:04,Clothing,474,1,3603,PayPal,28,1,Angela Ruiz,28,Female,0
15317,2020-02-14 10:13:59,Electronics,454,3,2516,Credit Card,45,0,Paul Mcdonald,45,Male,1
10171,2020-02-14 10:26:25,Clothing,316,2,4701,Cash,26,0,Christopher Barnett,26,Male,0
40619,2020-02-14 10:28:15,Home,177,5,3860,Credit Card,54,0,Crystal Leonard,54,Male,0
27501,2020-02-14 10:32:20,Home,138,2,4019,Credit Card,20,0,Stephen Nelson,20,Male,0
37353,2020-02-14 10:39:23,Home,239,3,2872,Credit Card,25,0,Nicole Waller,25,Male,0
36592,2020-02-14 10:41:03,Books,309,3,1924,Credit Card,50,,Elizabeth Friedman,50,Male,0
49864,2020-02-14 10:44:02,Clothing,163,4,530,Cash,28,,Brian Boyd,28,Male,1
7649,2020-02-14 10:47:12,Home,130,2,775,Cash,25,0,Tonya Johnson,25,Female,1
6018,2020-02-14 10:52:35,Books,14,5,3528,Cash,19,0,Ronald Adams,19,Male,0
32929,2020-02-14 10:53:58,Clothing,382,5,3020,Credit Card,24,1,Samantha Mckee,24,Female,0
48982,2020-02-14 10:54:56,Clothing,320,4,3201,Credit Card,29,0,Jay Conley,29,Female,0
35513,2020-02-14 11:10:23,Electronics,322,5,3699,Credit Card,32,,Diana Clayton,32,Male,0
9811,2020-02-14 11:15:01,Books,334,2,1160,Credit Card,40,0,Jennifer Martinez,40,Female,0
27818,2020-02-14 11:24:39,Home,328,3,3683,Credit Card,34,0,Jeffrey Martin,34,Male,0
22325,2020-02-14 11:25:03,Home,358,5,1589,Credit Card,29,0,Caleb Lopez,29,Female,0
415,2020-02-14 11:29:57,Home,348,3,3228,PayPal,56,1,Dennis Bender,56,Female,0
209,2020-02-14 11:31:44,Clothing,115,3,3449,Credit Card,45,0,Laura Garner,45,Female,0
32147,2020-02-14 11:42:15,Books,336,1,1524,Credit Card,61,,Timothy Parker,61,Male,1
30490,2020-02-14 11:52:56,Books,260,1,3243,Crypto,54,0,Levi Herman,54,Male,0
31040,2020-02-14 12:00:15,Books,302,5,2197,PayPal,44,0,Samantha Alvarado,44,Male,0
45739,2020-02-14 12:02:50,Home,66,5,1916,Credit Card,42,0,Diana Jenkins,42,Male,0
47695,2020-02-14 12:25:05,Clothing,35,2,5156,Cash,45,1,Ian Young,45,Female,0
12518,2020-02-14 12:30:38,Home,53,3,1430,PayPal,57,1,Isabella Cortez,57,Female,0
48660,2020-02-14 12:32:44,Books,66,4,4241,Cash,35,1,Dennis Henderson,35,Male,0
30611,2020-02-14 12:33:50,Clothing,392,2,908,PayPal,68,1,Richard Long,68,Female,0
20516,2020-02-14 12:39:29,Electronics,237,2,3883,Cash,69,0,Shannon Spencer,69,Female,0
7781,2020-02-14 12:40:47,Electronics,174,2,855,Crypto,18,0,Deborah Johnson,18,Female,0
48783,2020-02-14 12:59:52,Books,500,5,3100,Cash,19,1,Cindy Wright,19,Female,0
42444,2020-02-14 13:11:14,Books,36,3,5177,PayPal,52,0,Ashley Martin,52,Male,0
5914,2020-02-14 13:23:03,Home,328,3,1155,PayPal,61,1,Carlos Choi,61,Female,1
26417,2020-02-14 13:24:31,Electronics,461,3,3670,Credit Card,24,1,Jill Daniel,24,Female,0
31354,2020-02-14 13:35:36,Clothing,222,5,868,PayPal,40,0,Cindy Williams,40,Female,0
13256,2020-02-14 13:37:51,Electronics,90,2,1794,Credit Card,64,,Kathy Donovan,64,Male,0
10438,2020-02-14 13:38:17,Books,390,1,2579,Credit Card,55,,Robert Curry,55,Female,0
3349,2020-02-14 14:01:13,Electronics,121,4,3391,Credit Card,56,0,Dylan Benjamin,56,Male,0
16750,2020-02-14 14:30:48,Clothing,257,5,795,Credit Card,53,0,Christine Lee,53,Female,0
22345,2020-02-14 15:03:52,Home,448,4,1202,PayPal,20,0,Renee Marquez,20,Female,0
16041,2020-02-14 15:07:40,Electronics,46,2,4968,Cash,23,1,Joan Taylor,23,Male,1
27665,2020-02-14 15:15:01,Books,200,2,2995,Crypto,48,1,Megan Hill,48,Male,0
31010,2020-02-14 15:15:02,Books,334,1,1696,Credit Card,27,1,Kelsey Patel,27,Female,0
49681,2020-02-14 15:47:48,Electronics,29,2,4999,Cash,65,1,Julie Rodriguez,65,Male,0
39016,2020-02-14 15:49:26,Books,275,5,2904,PayPal,38,0,Benjamin Gregory,38,Male,0
43607,2020-02-14 15:51:15,Clothing,417,5,3056,Credit Card,24,0,Christian Burnett,24,Male,0
10885,2020-02-14 15:52:30,Clothing,389,5,1986,Credit Card,28,1,John Cox,28,Female,0
31017,2020-02-14 16:04:52,Books,420,1,3334,Credit Card,43,0,Sherry Phillips,43,Female,0
40504,2020-02-14 16:33:26,Books,206,1,3632,PayPal,70,,David Dunn,70,Female,0
15099,2020-02-14 16:38:24,Electronics,329,5,4012,PayPal,48,0,Janice Welch,48,Female,0
41168,2020-02-14 16:44:35,Electronics,82,1,4757,PayPal,22,1,Isaiah Waller,22,Male,0
28310,2020-02-14 16:52:01,Electronics,328,4,3985,PayPal,69,1,Edward Cortez,69,Female,0
7520,2020-02-14 17:15:43,Books,318,3,4595,PayPal,25,1,Zachary Ortiz,25,Female,0
14008,2020-02-14 17:16:29,Home,346,3,4098,Cash,45,0,Richard Henderson,45,Female,0
37573,2020-02-14 17:32:25,Clothing,272,2,5270,Credit Card,55,0,Christopher Taylor,55,Male,0
30905,2020-02-14 17:33:06,Books,299,1,673,Crypto,19,,Cynthia Benson,19,Female,1
21490,2020-02-14 17:36:32,Home,207,1,3296,PayPal,59,,Danny Kline,59,Male,0
31765,2020-02-14 17:43:26,Books,53,4,4945,PayPal,54,0,Craig Novak,54,Female,0
46827,2020-02-14 17:45:54,Electronics,178,5,965,PayPal,68,1,Michael Flores,68,Female,1
45789,2020-02-14 17:56:50,Books,472,1,1852,Credit Card,56,1,Misty Watson,56,Male,0
35143,2020-02-14 18:47:06,Clothing,79,5,735,Credit Card,50,0,Dawn Rush,50,Male,1
33255,2020-02-14 18:51:13,Books,456,3,2074,Crypto,48,,Stacy White,48,Male,0
17523,2020-02-14 18:54:12,Clothing,346,4,4882,PayPal,37,1,Gary Moore,37,Male,0
19587,2020-02-14 18:57:37,Clothing,413,2,1823,Credit Card,25,0,Rachel Martinez,25,Female,0
9021,2020-02-14 19:04:10,Books,353,3,3724,PayPal,51,,Julia Bush,51,Male,0
49404,2020-02-14 19:10:27,Home,339,2,568,Credit Card,36,1,Marcus Harper,36,Male,0
42355,2020-02-14 19:12:50,Home,400,5,3528,PayPal,24,1,Maria Shaw,24,Female,0
31603,2020-02-14 19:13:48,Home,206,3,1732,PayPal,57,1,Kristi Macdonald,57,Female,0
11449,2020-02-14 19:18:34,Electronics,207,5,562,Cash,41,,Alexis Morris,41,Female,0
20428,2020-02-14 19:18:37,Books,408,5,583,PayPal,29,0,Christopher Torres,29,Female,1
15243,2020-02-14 19:31:43,Clothing,306,4,1402,Cash,36,,Dawn Franklin,36,Male,0
38463,2020-02-14 19:35:50,Clothing,152,3,370,Credit Card,44,0,Henry Watson,44,Female,0
36649,2020-02-14 19:36:51,Home,196,5,5150,Credit Card,55,0,Brooke Evans DDS,55,Male,0
20864,2020-02-14 19:41:20,Books,120,3,2038,PayPal,24,0,Caitlin Miller,24,Female,0
2335,2020-02-14 19:42:59,Electronics,98,3,468,Credit Card,61,1,Carolyn Dunn,61,Male,0
44039,2020-02-14 20:07:07,Books,95,2,4841,Credit Card,48,1,Scott Lee,48,Male,0
19393,2020-02-14 20:07:24,Clothing,271,1,743,Credit Card,38,,Michael Baker,38,Male,1
4839,2020-02-14 20:16:10,Books,34,5,5033,Crypto,25,,Jordan Yang,25,Male,1
31723,2020-02-14 20:22:17,Electronics,152,4,4865,Credit Card,36,,Jason Bryant,36,Male,1
34095,2020-02-14 20:24:40,Electronics,279,1,2220,PayPal,40,1,Michael Martin,40,Female,0
11206,2020-02-14 20:29:32,Home,46,1,985,Credit Card,60,0,Troy Cummings,60,Female,1
37518,2020-02-14 20:34:25,Home,333,1,4492,Cash,45,1,David Keith,45,Female,1
32876,2020-02-14 20:35:10,Home,14,3,211,Credit Card,37,,Pamela Dalton,37,Female,0
4946,2020-02-14 20:39:49,Clothing,433,2,2140,Cash,56,1,Jonathon Hubbard,56,Male,0
12080,2020-02-14 20:40:29,Clothing,30,4,4165,Crypto,60,1,Leah Carroll,60,Male,1
38349,2020-02-14 20:41:21,Clothing,18,2,3570,Credit Card,56,,Mark Benjamin MD,56,Male,0
11790,2020-02-14 20:52:14,Electronics,172,1,4801,PayPal,63,0,Alicia Dawson,63,Female,1
47642,2020-02-14 20:59:24,Clothing,403,3,4172,PayPal,30,,Alexis Stewart,30,Male,1
21457,2020-02-14 21:00:47,Clothing,212,4,4285,Cash,40,0,Ashley Johnson,40,Female,0
17196,2020-02-14 21:02:34,Clothing,106,4,4303,Credit Card,31,1,Cody Gilbert,31,Female,0
24327,2020-02-14 21:18:55,Books,288,2,2349,Crypto,54,,Kimberly Fischer,54,Male,0
49430,2020-02-14 21:24:09,Home,203,3,297,Credit Card,21,1,Suzanne Moore,21,Male,0
42732,2020-02-14 21:36:03,Electronics,350,5,624,Credit Card,27,,Samantha Banks MD,27,Female,0
37451,2020-02-14 21:45:35,Home,90,3,799,Crypto,57,1,Jason Ray,57,Female,0
38342,2020-02-14 21:48:42,Clothing,106,1,2061,PayPal,60,0,Richard Taylor,60,Male,0
24000,2020-02-14 21:51:23,Home,100,4,2184,Credit Card,49,0,Brett Heath,49,Female,0
8011,2020-02-14 21:56:29,Clothing,232,3,1777,PayPal,36,,Preston Gibson,36,Female,0
47678,2020-02-14 22:00:32,Books,380,5,368,Cash,21,,Amber Mccormick,21,Female,0
12627,2020-02-14 22:20:24,Electronics,194,2,5162,PayPal,56,1,David Joseph,56,Female,0
